GreenHouse.java,melnick526.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,plant,18,KILLED,melnick526.GreenHouseTest.test(melnick526.GreenHouseTest)
GreenHouse.java,melnick526.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,plant,18,KILLED,melnick526.GreenHouseTest.test(melnick526.GreenHouseTest)
GreenHouse.java,melnick526.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,plant,21,KILLED,melnick526.GreenHouseTest.test(melnick526.GreenHouseTest)
GreenHouse.java,melnick526.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,water,28,KILLED,melnick526.GreenHouseTest.test(melnick526.GreenHouseTest)
GreenHouse.java,melnick526.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,water,28,SURVIVED,none
GreenHouse.java,melnick526.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,water,28,KILLED,melnick526.GreenHouseTest.test(melnick526.GreenHouseTest)
GreenHouse.java,melnick526.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,water,28,KILLED,melnick526.GreenHouseTest.test(melnick526.GreenHouseTest)
GreenHouse.java,melnick526.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,water,31,KILLED,melnick526.GreenHouseTest.test(melnick526.GreenHouseTest)
GreenHouse.java,ovchinin663.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,<init>,12,KILLED,ovchinin663.GreenHouseTest.getPlant3(ovchinin663.GreenHouseTest)
GreenHouse.java,ovchinin663.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,<init>,12,KILLED,ovchinin663.GreenHouseTest.getPlant3(ovchinin663.GreenHouseTest)
GreenHouse.java,ovchinin663.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,automatic,47,NO_COVERAGE,none
GreenHouse.java,ovchinin663.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,automatic,47,NO_COVERAGE,none
